project_id,doc_era,pdf_url,doc_type_found,doc_title,found
P093132,PAD,http://documents.worldbank.org/curated/en/654631468302954614/pdf/397080REPLACEM101Official0Use0ONLY1.pdf,Project Appraisal Document,Sri Lanka - Dam Safety and Water Resources Planning Project,TRUE
P010409,SAR,http://documents.worldbank.org/curated/en/679051468101388884/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Community Water Supply and Sanitation Project,TRUE
P086411,PAD,http://documents.worldbank.org/curated/en/436651468116074032/pdf/32342.pdf,Project Appraisal Document,Sri Lanka - Road Sector Assistance Project,TRUE
P094205,PAD,NA,NA,NA,FALSE
P010498,PAD,http://documents.worldbank.org/curated/en/112601468777039297/pdf/multi-page.pdf,Project Appraisal Document,Sri Lanka - Energy Services Delivery Project,TRUE
P087145,PAD,http://documents.worldbank.org/curated/en/372281468303098319/pdf/470600PAD0P0871ly10IDA1R20091023611.pdf,Project Appraisal Document,Sri Lanka - Second Community Development and Livelihood Improvement Project,TRUE
P035828,PAD,http://documents.worldbank.org/curated/en/247891468759866832/pdf/multi-page.pdf,Project Appraisal Document,Sri Lanka - Conservation and Sustainable Use of Medicinal Plants Project,TRUE
P118806,PAD,http://documents.worldbank.org/curated/en/556881468306910641/pdf/752500PAD0P1180Offiical0Use0Only090.pdf,Project Appraisal Document,Sri Lanka - Second Health Sector Development Project,TRUE
P074730,PAD,http://documents.worldbank.org/curated/en/756981468777039932/pdf/multi0page.pdf,Project Appraisal Document,Sri Lanka - National HIV/AIDS Prevention Project,TRUE
P097329,PAD,http://documents.worldbank.org/curated/en/627981468334825477/pdf/390120PAD0P09717374B01off0use0only1.pdf,Project Appraisal Document,Sri Lanka - Public Sector Capacity Building Project,TRUE
P010526,PAD,http://documents.worldbank.org/curated/en/782451468781175823/pdf/multi0page.pdf,Staff Appraisal Report,Sri Lanka - Health Services Project,TRUE
P121328,PAD,http://documents.worldbank.org/curated/en/689081468308353935/pdf/541720PAD0P1211C0disclosed081251101.pdf,Project Appraisal Document,Sri Lanka - Small and Medium Enterprises Development Facility Project,TRUE
P081771,PAD,http://documents.worldbank.org/curated/en/960831468776074259/pdf/28979a.pdf,Project Appraisal Document,Sri Lanka - e-Sri Lanka Development Project,TRUE
P156019,PAD,http://documents.worldbank.org/curated/en/714421467305711197/pdf/PAD1790-PAD-P156019-OUO-9-IDA-R2016-0152-1-Box396265B.pdf,Project Appraisal Document,Sri Lanka - Agriculture Sector Modernization Project,TRUE
P050738,PAD,http://documents.worldbank.org/curated/en/418081468781158319/pdf/multi0page.pdf,Project Appraisal Document,Sri Lanka - Land Titling and Related Services Project,TRUE
P100390,PAD,http://documents.worldbank.org/curated/en/194731468104646411/pdf/38147core.pdf,Project Appraisal Document,Sri Lanka - Puttalam Housing Project,TRUE
P050740,PAD,http://documents.worldbank.org/curated/en/440651468760786826/pdf/28915.pdf,Project Appraisal Document,Sri Lanka - Health Sector Development Project,TRUE
P058067,PAD,http://documents.worldbank.org/curated/en/710601468760786494/pdf/multi0page.pdf,Project Appraisal Document,Sri Lanka - Second Community Water Supply and Sanitation Project,TRUE
P010363,SAR,http://documents.worldbank.org/curated/en/952181468306875817/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Third Roads Project,TRUE
P034212,PAD,http://documents.worldbank.org/curated/en/419901468777264672/pdf/multi-page.pdf,Project Appraisal Document,Sri Lanka - Mahaweli Restructuring and Rehabilitation Project,TRUE
P156021,PAD,http://documents.worldbank.org/curated/en/104461468185345971/pdf/PAD1514-PAD-P156021-IDA-R2016-0057-1-Box394878B-OUO-9.pdf,Project Appraisal Document,Sri Lanka - Ecosystem Conservation and Management Project,TRUE
P132833,PAD,http://documents.worldbank.org/curated/en/923001467990996299/pdf/PAD1265-PAD-IDA-R2016-0064-1-OUO-9.pdf,Project Appraisal Document,Sri Lanka - Transport Connectivity and Asset Management Project,TRUE
P084580,PAD,http://documents.worldbank.org/curated/en/941771468116073568/pdf/334810rev0pdf.pdf,Project Appraisal Document,Sri Lanka - Education Sector Development Project,TRUE
P010386,SAR,http://documents.worldbank.org/curated/en/220871468103738278/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Power Distribution and Transmission Project,TRUE
P010420,SAR,http://documents.worldbank.org/curated/en/995761468303248266/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Colombo Urban Transport Project,TRUE
P076702,PAD,http://documents.worldbank.org/curated/en/411881468760553625/pdf/multi0page.pdf,Project Appraisal Document,Sri Lanka - Renewable Energy for Rural Economic Development Project,TRUE
P077586,PAD,http://documents.worldbank.org/curated/en/487891468760545253/pdf/multi0page.pdf,Project Appraisal Document,Sri Lanka - Economic Reform Technical Assistance Project,TRUE
P113488,PAD,http://documents.worldbank.org/curated/en/414411468308351442/pdf/646700PAD0P1130Official0Use0Only090.pdf,Project Appraisal Document,Sri Lanka - Transforming the School Education System as the Foundation of a Knowledge Hub Project,TRUE
P083932,PAD,http://documents.worldbank.org/curated/en/672131468763807868/pdf/304360LK.pdf,Project Appraisal Document,Sri Lanka - North East Housing Reconstruction Program,TRUE
P058070,PAD,http://documents.worldbank.org/curated/en/821791468781177914/pdf/multi-page.pdf,Project Appraisal Document,Sri Lanka - North-East Irrigated Agriculture Project,TRUE
P010513,PAD,http://documents.worldbank.org/curated/en/376311468759891013/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - First Environmental Action Project,TRUE
P010517,PAD,http://documents.worldbank.org/curated/en/646991468760765452/pdf/multi0page.pdf,Staff Appraisal Report,Sri Lanka - Private Sector Infrastructure Development Project,TRUE
P010398,SAR,http://documents.worldbank.org/curated/en/311281468115474938/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Agricultural Extension Project,TRUE
P010419,SAR,http://documents.worldbank.org/curated/en/901941468334295717/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Private Finance Development Project (PFDP),TRUE
P107847,PAD,http://documents.worldbank.org/curated/en/358211468302396200/pdf/484450PAD0P107101Official0Use0Only1.pdf,Project Appraisal Document,Sri Lanka - Provincial Roads Project,TRUE
P113036,PAD,http://documents.worldbank.org/curated/en/965911468334292823/pdf/500280PAD0IDA1R20101011012.pdf,Project Appraisal Document,Sri Lanka - North East Local Services Improvement Project (NELSIP),TRUE
P124091,PAD,NA,NA,NA,FALSE
P159303,PAD,http://documents.worldbank.org/curated/en/968821491616986434/pdf/SRILANKA-PAD-03172017.pdf,Project Appraisal Document,Sri Lanka - Financial Sector Modernization Project,TRUE
P151916,PAD,http://documents.worldbank.org/curated/en/748601468190137956/pdf/PAD1311-PAD-P151916-IDA-R2015-0169-1-Box391454B-OUO-9.pdf,Project Appraisal Document,Sri Lanka - Early Childhood Development Project,TRUE
P042263,PAD,NA,NA,NA,FALSE
P146314,PAD,http://documents.worldbank.org/curated/en/444991468303013994/pdf/862250PAD0P146010Box385166B00OUO090.pdf,Project Appraisal Document,Sri Lanka - Climate Resilience Improvement Project,TRUE
P010525,PAD,http://documents.worldbank.org/curated/en/387281468759868625/pdf/multi-page.pdf,Project Appraisal Document,Sri Lanka - Second General Education Project,TRUE
P118870,PAD,NA,NA,NA,FALSE
P071131,PAD,http://documents.worldbank.org/curated/en/929441468101374160/pdf/multi0page.pdf,Project Appraisal Document,Sri Lanka - Central Bank Strengthening Project,TRUE
P074872,PAD,http://documents.worldbank.org/curated/en/613601468777040568/pdf/276420CE.pdf,Project Appraisal Document,"Sri Lanka - Community Development and Livelihood Improvement ""Gemi Diriya"" Project",TRUE
P010467,PAD,http://documents.worldbank.org/curated/en/822441468781175492/pdf/multi0page.pdf,Staff Appraisal Report,Sri Lanka - Colombo Environmental Improvement Project,TRUE
P130548,PAD,NA,NA,NA,FALSE
P042266,PAD,http://documents.worldbank.org/curated/en/175621468781176161/pdf/multi0page.pdf,Staff Appraisal Report,Sri Lanka - Teacher Education and Teacher Deployment Project,TRUE
P069784,PAD,http://documents.worldbank.org/curated/en/486431468759862186/pdf/multi-page.pdf,Project Appraisal Document,Sri Lanka - Distance Learning Project,TRUE
P010373,SAR,http://documents.worldbank.org/curated/en/480851468165865257/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Telecommunications Project,TRUE
P044809,PAD,http://documents.worldbank.org/curated/en/834711468777975177/pdf/multi-page.pdf,Project Appraisal Document,Sri Lanka - Legal and Judicial Reforms Project,TRUE
P086747,PAD,http://documents.worldbank.org/curated/en/490701468759574790/pdf/285420LK.pdf,Project Appraisal Document,Sri Lanka - Second North East Irrigated Agriculture Project,TRUE
P077761,PAD,http://documents.worldbank.org/curated/en/411881468760553625/pdf/multi0page.pdf,Project Appraisal Document,Sri Lanka - Renewable Energy for Rural Economic Development Project,TRUE
P113402,PAD,http://documents.worldbank.org/curated/en/669901468103455055/pdf/491900PAD0P113101Official0Use0Only1.pdf,Project Appraisal Document,Sri Lanka - Higher Education for the Twenty First Century Project,TRUE
P163721,PAD,http://documents.worldbank.org/curated/en/306851530329751047/pdf/Project-Appraisal-Document-PAD-Sri-Lanka-Primary-Health-Care-System-Strengthening-Project-P163721-002-06082018.pdf,Project Appraisal Document,Sri Lanka - Primary Health Care System Strengthening Project,TRUE
P156056,PAD,http://documents.worldbank.org/curated/en/285991480906853560/pdf/Project-Appraisal-Document-Final-submitted-to-SECPO-11112016.pdf,Project Appraisal Document,Sri Lanka - Social Safety Nets Project,TRUE
P063472,PAD,http://documents.worldbank.org/curated/en/144981468777286071/pdf/multi-page.pdf,Project Appraisal Document,Sri Lanka - Year 2000 Emergency Assistance Project,TRUE
P010378,SAR,http://documents.worldbank.org/curated/en/290551468113340831/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - National Irrigation Rehabilitation Project,TRUE
P050741,PAD,http://documents.worldbank.org/curated/en/815441468777043559/pdf/25386.pdf,Project Appraisal Document,Sri Lanka - Improving Relevance and Quality of Undergraduate Education,TRUE
P122735,PAD,http://documents.worldbank.org/curated/en/416991468101364610/pdf/662580PAD0Box30official0use0only090.pdf,Project Appraisal Document,Sri Lanka - Metro Colombo Urban Development Project,TRUE
P010139,SAR,NA,NA,NA,FALSE
P010162,SAR,http://documents.worldbank.org/curated/en/296361468302097759/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Third Mahaweli Ganga Development Project,TRUE
P010090,SAR,http://documents.worldbank.org/curated/en/728691468101360735/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Agricultural Development Project,TRUE
P010083,SAR,http://documents.worldbank.org/curated/en/621701468103736399/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Dairy Development Project,TRUE
P010123,SAR,http://documents.worldbank.org/curated/en/826071468306910937/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Tree Crop Rehabilitation (Tea) Project,TRUE
P010332,SAR,http://documents.worldbank.org/curated/en/264501468302501465/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Forest Sector Development Project (FSDP),TRUE
P010180,SAR,http://documents.worldbank.org/curated/en/475291468105867716/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Forest Resources Development (Forestry I) Project,TRUE
P010135,SAR,http://documents.worldbank.org/curated/en/959091468303269654/pdf/multi0page.pdf,Staff Appraisal Report,Sri Lanka - Small and Medium Industry Project,TRUE
P010167,SAR,http://documents.worldbank.org/curated/en/958201468302500439/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Seventh (Mahaweli Transmission) Power Project,TRUE
P010215,SAR,http://documents.worldbank.org/curated/en/829101468301548854/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Roads Project,TRUE
P010254,SAR,http://documents.worldbank.org/curated/en/727551468308353433/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Industrial Development Project,TRUE
P010062,SAR,http://documents.worldbank.org/curated/en/936631468114861460/pdf/multi0page.pdf,Staff Appraisal Report,Ceylon - Mahaweli Ganga Development Project,TRUE
P010193,SAR,http://documents.worldbank.org/curated/en/599811468308350607/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Industrial Development Project,TRUE
P010170,SAR,http://documents.worldbank.org/curated/en/498801468302500988/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Tea Rehabilitation and Diversification Project,TRUE
P010161,SAR,http://documents.worldbank.org/curated/en/938631468116072267/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Village Irrigation Rehabilitation Project,TRUE
P010276,SAR,http://documents.worldbank.org/curated/en/887971468334788104/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Agricultural Research Project,TRUE
P010130,SAR,http://documents.worldbank.org/curated/en/792811468302955491/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Road Maintenance Project,TRUE
P010307,SAR,http://documents.worldbank.org/curated/en/896261468105865668/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Health and Family Planning Project,TRUE
P010107,SAR,http://documents.worldbank.org/curated/en/363661468302095725/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Mahaweli Ganga Development Project,TRUE
P010146,SAR,http://documents.worldbank.org/curated/en/980681468303098891/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Sixth Power Project,TRUE
P010203,SAR,http://documents.worldbank.org/curated/en/133231468105542296/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Fourth Mahaweli Ganga Development Project,TRUE
P010211,SAR,http://documents.worldbank.org/curated/en/410551468115148762/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Major Irrigation Rehabilitation Project,TRUE
P010271,SAR,http://documents.worldbank.org/curated/en/595031468115456729/pdf/multi-page.pdf,Staff Appraisal Report,"Sri Lanka - Ninth (Distribution, Expansion and Rehabilitation) Power Project",TRUE
P010142,SAR,http://documents.worldbank.org/curated/en/596021468104353148/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Smallholder Rubber Rehabilitation Project,TRUE
P010060,SAR,http://documents.worldbank.org/curated/en/145391468115150865/pdf/multi-page.pdf,Staff Appraisal Report,Ceylon - Drainage and Reclamation Project,TRUE
P010186,SAR,http://documents.worldbank.org/curated/en/466551468303076368/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Third Rural Development Project,TRUE
P010140,SAR,http://documents.worldbank.org/curated/en/887941468301546573/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Road Passenger Transport Project,TRUE
P010059,SAR,http://documents.worldbank.org/curated/en/426681468334788441/pdf/multi0page.pdf,Staff Appraisal Report,Ceylon - Fourth Power Project,TRUE
P010113,SAR,http://documents.worldbank.org/curated/en/344791468103736957/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Development Finance Corporation of Ceylon Project,TRUE
P010302,SAR,http://documents.worldbank.org/curated/en/826641468104353369/pdf/multi0page.pdf,Staff Appraisal Report,Sri Lanka - Third Small and Medium Industries Project (SMI III),TRUE
P010322,SAR,http://documents.worldbank.org/curated/en/252221468105543762/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Third Industrial Development Project (IDP III),TRUE
P010122,SAR,http://documents.worldbank.org/curated/en/419131468303270315/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Tree Crop Diversification (Tea) Project,TRUE
P010048,SAR,http://documents.worldbank.org/curated/en/133201468115457647/pdf/multi0page.pdf,Staff Appraisal Report,Ceylon - Lift Irrigation Project,TRUE
P010343,SAR,http://documents.worldbank.org/curated/en/343181468306876647/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - General Education Project,TRUE
P010145,SAR,http://documents.worldbank.org/curated/en/922671468306910308/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Water Supply and Sewerage Project,TRUE
P010308,SAR,http://documents.worldbank.org/curated/en/660811468303077473/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Smallholder Rubber Rehabilitation Project,TRUE
P010257,SAR,NA,NA,NA,FALSE
P010151,SAR,http://documents.worldbank.org/curated/en/912641468303077145/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Second Rural Development Project,TRUE
P010312,SAR,http://documents.worldbank.org/curated/en/354731468302935791/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Power Distribution and Transmission Project,TRUE
P010088,SAR,http://documents.worldbank.org/curated/en/134351468101388492/pdf/multi-page.pdf,Staff Appraisal Report,Sri Lanka - Third Development Finance Corporation Project,TRUE
